# IGP24 relative extension wave: K(sqrt(theta)) over degree-12 bases.
1033023173343940069,0,-10286553843398057631,0,28967980647019919569,0,-6044676233224123688,0,-62601944111893686227,0,31618298974089082326,0,37736428151098610544,0,-2848590994175765415,0,29278784294818673,0,15715558380126,0,-7487078935,0,515589,0,1 # rel12 base=12T194 r=16
8431838,0,61774346,0,-86375776,0,-99211868,0,99660042,0,65710942,0,-39257197,0,-20127630,0,4987979,0,2142617,0,-67670,0,283,0,1 # rel12 base=12T201 r=12
994639981,0,1630812008,0,1365845369,0,788255853,0,300642527,0,74323761,0,12373046,0,746107,0,-203651,0,-19614,0,2478,0,-53,0,1 # rel12 base=12T289 r=0
6677404310249372736,0,67072823250285650688,0,-13216633917538472208,0,1149034957330108392,0,-58213713280083597,0,1898233059569022,0,-41383043298315,0,603908889624,0,-5679811773,0,30623940,0,-56835,0,-234,0,1 # rel12 base=12T49 r=12
50401,0,307488,0,-852666,0,51547,0,607752,0,-169929,0,-97680,0,48663,0,-3528,0,-1625,0,390,0,-33,0,1 # rel12 base=12T292 r=16
85234017536,0,116817074040576,0,6505398465523392,0,-2375958130615616,0,444715409299692,0,-13374375935088,0,-797323546312,0,-41021065008,0,2511911952,0,-40342168,0,279720,0,-876,0,1 # rel12 base=12T211 r=12
666681729501160251,0,598236649526180538,0,-1122574913331364089,0,537607923455741742,0,-112399629765229368,0,9381619548413640,0,64176776925825,0,-36374986079874,0,-139461730902,0,16869723066,0,6847005,0,-7584,0,1 # rel12 base=12T79 r=16
334376564401713274,0,2969965874974120036,0,-260222195109489172,0,-143432368068999576,0,-16623946869087449,0,-977314186790538,0,-33937673886502,0,-722114794320,0,-9161987052,0,-61597686,0,-134587,0,420,0,1 # rel12 base=12T221 r=4
5237630659446870016,0,17913263710929215488,0,16969869892667156480,0,2507204454935607296,0,-1226137137093419264,0,-165485926343697408,0,29494528772532992,0,-557425340894464,0,4035645087600,0,-13051304096,0,17975976,0,-7656,0,1 # rel12 base=12T158 r=16
481989883509,0,401924399625,0,-154719658359,0,-22502176407,0,13746587517,0,-1637343477,0,4079484,0,12902571,0,-890919,0,3753,0,1881,0,-78,0,1 # rel12 base=12T99 r=16
346330735839001433736013,0,-204494335771319256529062,0,15505251062334304514152,0,-563097957306269303870,0,12476120270737885227,0,-186271836411483183,0,1966558111820316,0,-14992271833080,0,82612730700,0,-322648649,0,850553,0,-1361,0,1 # rel12 base=12T225 r=4
