# IGP24 class field sweep: deg6.
1336039,7425646,4566823,1298516,-5660691,-7064597,-915526,4699884,6391411,6129048,4143152,2544522,1456515,622268,165659,-13499,-35626,-13904,957,2346,339,-179,-39,4,1 # cft deg6 r=4
15328225,95124375,-108273750,-107744150,363892105,-272353050,-30937195,120253730,-13455506,-21602420,734168,1763524,877027,-3900,-253360,18680,41294,-7296,-5587,810,612,-28,-38,0,1 # cft deg6 r=4
-6871,5940,79248,-316995,663936,-738608,475873,-371793,801007,-1073587,509042,382865,-614155,200889,144836,-127453,4753,26623,-6609,-2521,1005,109,-58,-2,1 # cft deg6 r=8
48540181,116534608,33475015,-80796682,46534508,188818036,60320819,-70949708,9998165,90074622,42183336,-14553940,-14792002,-317850,2481940,471982,-228919,-81528,9526,7244,230,-328,-37,6,1 # cft deg6 r=4
110899,1255649,3037971,4108814,2652189,5568521,16946833,29003491,27143257,14902889,4863974,1576582,-244483,-1275894,-503311,-1190,19186,-17169,-4185,2840,883,-87,-41,2,1 # cft deg6 r=4
456959,2089665,5375481,7339332,5356090,-1156253,-4101332,-1841380,1826655,1928509,545997,-555164,-421401,-35570,106925,46247,-5441,-11411,-1621,1264,474,-14,-35,-2,1 # cft deg6 r=0
2040205,-12329380,33316500,-51551630,47448171,-21788877,-2768248,9975446,-4979506,-36410,1016285,-373470,40017,-24043,15453,6162,-7769,1813,401,-286,94,-54,28,-8,1 # cft deg6 r=0
48485519,-80535168,-132590458,263410838,130028815,-335942156,-76541247,240867001,38028110,-109750433,-17248259,33299622,5950444,-6876483,-1396333,975027,217875,-94354,-22431,6028,1477,-231,-57,4,1 # cft deg6 r=8
-7109,-8266,-19873,-3532,16992,57357,98046,148227,171098,169132,151739,122838,82021,45532,23247,8474,43,-2607,-1116,-11,250,65,-17,-6,1 # cft deg6 r=4
81960455,-248561300,321190566,-251437040,127143311,23397785,-96749481,65440747,-17456887,-17360532,23125961,-1639347,-8263573,1880836,2156803,-424124,-491949,-27320,46270,9640,-1197,-538,-18,10,1 # cft deg6 r=4
-1075349,-5039957,-17526926,-50052653,-80006130,-66279647,-28780590,-9643798,-7517057,-4626831,354512,2026208,935522,-43014,-235405,-101299,13374,27741,7379,-1430,-1041,-78,55,14,1 # cft deg6 r=8
682921,1834938,4969001,12518918,25003640,36596320,39082934,28841334,11839805,-1511181,-5554619,-3146538,-185833,689037,332798,7487,-31467,3535,9834,2976,-52,-179,-7,8,1 # cft deg6 r=0
679467689,1075598783,-426255996,-1708726841,-496456060,1039181779,697318578,-264568952,-365845171,-10298971,106676110,27770883,-17853228,-9032533,1298515,1551571,97330,-150951,-30730,7111,2639,-52,-83,-2,1 # cft deg6 r=0
1259,-8942,33965,-80776,139711,-246071,129344,-72866,273786,-117700,20663,117192,39414,-392,62774,22918,-25396,-4527,3315,112,73,20,-24,-2,1 # cft deg6 r=4
-7799,-214067,-112057,314365,1645116,-3077255,3362092,-3247338,2131536,-1445429,879684,-239659,251781,-12840,24984,-17628,-1288,-436,1098,52,-124,-37,-3,2,1 # cft deg6 r=4
